index,fileid,qid,question,origanswer,generatedanswer,correctness
545,25,8990651,Choose the correct order of the events?,0,0,1
546,25,8990910,Choose the correct order of the events?,3,1,0
547,25,8991558,Choose the correct order of the events?,1,0,0
548,25,8991653,Choose the correct order of the events?,0,1,0
549,25,8991660,Choose the correct order of the events?,0,3,0
550,25,8992929,Choose the correct order of the events?,1,3,0
551,25,8993036,Choose the correct order of the events?,2,3,0
552,25,8993178,Choose the correct order of the events?,3,0,0
553,25,899318,Choose the correct order of the events?,1,2,0
554,25,8993379,Choose the correct order of the events?,3,2,0
555,25,8993558,Choose the correct order of the events?,2,2,1
556,25,8993856,Choose the correct order of the events?,0,2,0
557,25,8993901,Choose the correct order of the events?,2,3,0
558,25,8993934,Choose the correct order of the events?,0,1,0
559,25,8994020,Choose the correct order of the events?,2,2,1
560,25,8994730,Choose the correct order of the events?,2,2,1
561,25,8994923,Choose the correct order of the events?,3,1,0
562,25,8994929,Choose the correct order of the events?,1,1,1
563,25,899499,Choose the correct order of the events?,0,3,0
564,25,8995151,Choose the correct order of the events?,2,3,0
565,25,8995370,Choose the correct order of the events?,2,3,0
566,25,8995847,Choose the correct order of the events?,3,1,0
567,25,8996074,Choose the correct order of the events?,1,0,0
568,25,89961,Choose the correct order of the events?,3,2,0
569,25,899648,Choose the correct order of the events?,2,3,0
570,25,8996925,Choose the correct order of the events?,2,3,0
571,25,899696,Choose the correct order of the events?,3,0,0
572,25,8997008,Choose the correct order of the events?,3,1,0
573,25,8997012,Choose the correct order of the events?,1,0,0
574,25,8997095,Choose the correct order of the events?,1,2,0
575,25,8997111,Choose the correct order of the events?,3,0,0
576,25,8997112,Choose the correct order of the events?,1,2,0
577,25,8997128,Choose the correct order of the events?,0,2,0
578,25,8997280,Choose the correct order of the events?,2,0,0
579,25,8997362,Choose the correct order of the events?,1,2,0
580,25,8997814,Choose the correct order of the events?,2,3,0
581,25,8997840,Choose the correct order of the events?,3,0,0
582,25,8998848,Choose the correct order of the events?,3,2,0
583,25,8999725,Choose the correct order of the events?,2,3,0
584,25,9000347,Choose the correct order of the events?,3,1,0
585,25,9000621,Choose the correct order of the events?,0,1,0
586,25,9000764,Choose the correct order of the events?,2,0,0
587,25,9000974,Choose the correct order of the events?,1,3,0
588,25,9001818,Choose the correct order of the events?,3,0,0
589,25,9002608,Choose the correct order of the events?,2,2,1
590,25,9003425,Choose the correct order of the events?,3,1,0
591,25,9003605,Choose the correct order of the events?,2,3,0
592,25,9003721,Choose the correct order of the events?,1,2,0
593,25,9004299,Choose the correct order of the events?,1,2,0
594,25,900463,Choose the correct order of the events?,0,1,0
595,25,9004718,Choose the correct order of the events?,3,1,0
596,25,9004992,Choose the correct order of the events?,2,0,0
597,25,9005107,Choose the correct order of the events?,2,0,0
598,25,9005297,Choose the correct order of the events?,2,1,0
599,25,900657,Choose the correct order of the events?,0,2,0
600,25,900664,Choose the correct order of the events?,3,2,0
601,25,900673,Choose the correct order of the events?,0,2,0
602,25,90073,Choose the correct order of the events?,3,2,0
603,25,9007404,Choose the correct order of the events?,2,3,0
604,25,9007589,Choose the correct order of the events?,0,1,0
605,25,9008124,Choose the correct order of the events?,3,0,0
606,25,901023,Choose the correct order of the events?,2,2,1
607,25,901058,Choose the correct order of the events?,2,0,0
608,25,901079,Choose the correct order of the events?,2,1,0
609,25,901151,Choose the correct order of the events?,3,2,0
610,25,9012497,Choose the correct order of the events?,2,3,0
611,25,9012547,Choose the correct order of the events?,3,1,0
612,25,9012641,Choose the correct order of the events?,3,2,0
613,25,901281,Choose the correct order of the events?,1,1,1
614,25,901335,Choose the correct order of the events?,0,0,1
615,25,90136,Choose the correct order of the events?,0,1,0
616,25,9014245,Choose the correct order of the events?,1,2,0
617,25,9014359,Choose the correct order of the events?,3,2,0
618,25,9015189,Choose the correct order of the events?,0,2,0
619,25,901705,Choose the correct order of the events?,2,3,0
620,25,901783,Choose the correct order of the events?,1,0,0
621,25,9018160,Choose the correct order of the events?,2,2,1
622,25,9018268,Choose the correct order of the events?,0,1,0
623,25,901837,Choose the correct order of the events?,1,3,0
624,25,901900,Choose the correct order of the events?,1,1,1
625,25,9019444,Choose the correct order of the events?,1,2,0
626,25,9019466,Choose the correct order of the events?,2,0,0
627,25,9019589,Choose the correct order of the events?,0,0,1
628,25,9019710,Choose the correct order of the events?,3,1,0
629,25,9019805,Choose the correct order of the events?,1,3,0
630,25,9019869,Choose the correct order of the events?,0,0,1
631,25,9020045,Choose the correct order of the events?,3,0,0
632,25,9020182,Choose the correct order of the events?,0,3,0
633,25,9020828,Choose the correct order of the events?,3,0,0
634,25,9021018,Choose the correct order of the events?,0,2,0
635,25,9021022,Choose the correct order of the events?,3,1,0
636,25,9021379,Choose the correct order of the events?,0,3,0
637,25,9021542,Choose the correct order of the events?,0,3,0
638,25,9021872,Choose the correct order of the events?,1,2,0
639,25,9022196,Choose the correct order of the events?,2,3,0
640,25,9022210,Choose the correct order of the events?,0,1,0
641,25,9022415,Choose the correct order of the events?,2,1,0
642,25,902257,Choose the correct order of the events?,1,2,0
643,25,9022695,Choose the correct order of the events?,0,2,0
644,25,902283,Choose the correct order of the events?,1,2,0
645,25,9023092,Choose the correct order of the events?,1,1,1
646,25,9023970,Choose the correct order of the events?,2,0,0
647,25,9024025,Choose the correct order of the events?,0,1,0
648,25,9024416,Choose the correct order of the events?,3,3,1
649,25,9024494,Choose the correct order of the events?,3,1,0
650,25,9024642,Choose the correct order of the events?,2,0,0
651,25,9024648,Choose the correct order of the events?,2,0,0
652,25,9024713,Choose the correct order of the events?,0,1,0
653,25,9024759,Choose the correct order of the events?,1,0,0
654,25,9024760,Choose the correct order of the events?,3,1,0
655,25,9024772,Choose the correct order of the events?,0,1,0
656,25,9024795,Choose the correct order of the events?,3,3,1
657,25,9025168,Choose the correct order of the events?,1,2,0
658,25,9025273,Choose the correct order of the events?,3,2,0
659,25,902585,Choose the correct order of the events?,3,0,0
660,25,9025991,Choose the correct order of the events?,0,2,0
661,25,9026610,Choose the correct order of the events?,3,3,1
662,25,902819,Choose the correct order of the events?,2,2,1
663,25,902828,Choose the correct order of the events?,2,1,0
664,25,903063,Choose the correct order of the events?,0,0,1
665,25,903091,Choose the correct order of the events?,3,3,1
666,25,9031316,Choose the correct order of the events?,1,2,0
667,25,9031822,Choose the correct order of the events?,0,0,1
668,25,9033724,Choose the correct order of the events?,2,3,0
669,25,9033771,Choose the correct order of the events?,3,1,0
670,25,9033827,Choose the correct order of the events?,2,0,0
671,25,903485,Choose the correct order of the events?,1,1,1
672,25,9035089,Choose the correct order of the events?,2,3,0
673,25,903510,Choose the correct order of the events?,2,3,0
674,25,90351,Choose the correct order of the events?,1,0,0
675,25,903635,Choose the correct order of the events?,2,3,0
676,25,903670,Choose the correct order of the events?,1,0,0
677,25,903717,Choose the correct order of the events?,3,0,0
678,25,90381,Choose the correct order of the events?,3,3,1
679,25,903838,Choose the correct order of the events?,2,3,0
680,25,9039634,Choose the correct order of the events?,2,1,0
681,25,9039839,Choose the correct order of the events?,3,0,0
682,25,9040131,Choose the correct order of the events?,2,1,0
683,25,904020,Choose the correct order of the events?,3,1,0
684,25,9040335,Choose the correct order of the events?,2,0,0
685,25,9040346,Choose the correct order of the events?,3,3,1
686,25,904053,Choose the correct order of the events?,3,2,0
687,25,9040570,Choose the correct order of the events?,3,3,1
688,25,9040836,Choose the correct order of the events?,2,0,0
689,25,904144,Choose the correct order of the events?,3,0,0
690,25,9041606,Choose the correct order of the events?,3,0,0
691,25,904176,Choose the correct order of the events?,0,0,1
692,25,9042037,Choose the correct order of the events?,1,2,0
693,25,904354,Choose the correct order of the events?,2,3,0
694,25,9043791,Choose the correct order of the events?,1,0,0
695,25,9044396,Choose the correct order of the events?,2,0,0
696,25,9044746,Choose the correct order of the events?,0,2,0
697,25,9044906,Choose the correct order of the events?,1,0,0
698,25,9044916,Choose the correct order of the events?,3,2,0
699,25,9045373,Choose the correct order of the events?,0,1,0
700,25,9045545,Choose the correct order of the events?,3,0,0
701,25,904585,Choose the correct order of the events?,2,0,0
702,25,9046038,Choose the correct order of the events?,0,1,0
703,25,9046163,Choose the correct order of the events?,2,3,0
704,25,9046225,Choose the correct order of the events?,1,3,0
705,25,9046361,Choose the correct order of the events?,3,1,0
706,25,9046387,Choose the correct order of the events?,3,0,0
707,25,9046513,Choose the correct order of the events?,2,0,0
708,25,9046569,Choose the correct order of the events?,3,0,0
709,25,9046781,Choose the correct order of the events?,2,2,1
710,25,9047133,Choose the correct order of the events?,0,0,1
711,25,90471,Choose the correct order of the events?,0,1,0
712,25,904765,Choose the correct order of the events?,2,3,0
713,25,9048027,Choose the correct order of the events?,2,0,0
714,25,9048268,Choose the correct order of the events?,3,1,0
715,25,9048312,Choose the correct order of the events?,3,1,0
716,25,9048451,Choose the correct order of the events?,3,1,0
717,25,9048530,Choose the correct order of the events?,2,0,0
718,25,9048813,Choose the correct order of the events?,3,2,0
719,25,9049064,Choose the correct order of the events?,1,3,0
720,25,90490,Choose the correct order of the events?,2,0,0
721,25,9049302,Choose the correct order of the events?,3,2,0
722,25,9049980,Choose the correct order of the events?,1,0,0
723,25,904999,Choose the correct order of the events?,1,0,0
724,25,9050066,Choose the correct order of the events?,3,0,0
725,25,9050274,Choose the correct order of the events?,1,3,0
726,25,905049,Choose the correct order of the events?,3,1,0
727,25,90504,Choose the correct order of the events?,3,2,0
728,25,905270,Choose the correct order of the events?,0,3,0
729,25,905465,Choose the correct order of the events?,0,1,0
730,25,905497,Choose the correct order of the events?,3,3,1
731,25,905498,Choose the correct order of the events?,0,2,0
732,25,9055576,Choose the correct order of the events?,0,3,0
733,25,905615,Choose the correct order of the events?,0,1,0
734,25,9056201,Choose the correct order of the events?,3,1,0
735,25,905653,Choose the correct order of the events?,3,0,0
736,25,905703,Choose the correct order of the events?,0,0,1
737,25,90574,Choose the correct order of the events?,1,1,1
738,25,9058283,Choose the correct order of the events?,2,1,0
739,25,9058323,Choose the correct order of the events?,3,3,1
740,25,9058496,Choose the correct order of the events?,1,2,0
741,25,905870,Choose the correct order of the events?,3,0,0
742,25,9059193,Choose the correct order of the events?,2,3,0
743,25,90596,Choose the correct order of the events?,3,3,1
744,25,9059720,Choose the correct order of the events?,2,2,1
745,25,906038,Choose the correct order of the events?,1,1,1
746,25,90605,Choose the correct order of the events?,1,1,1
