index,qid,question,origanswer,generatedanswer,generatedanswers
1015,79c749e50eba95f72ffaaba525e472a8,"Question: 
When looking at the association rankings for the UEFA Cup's 2006-2007 season, which association has a lower coefficient: the assocation who paid for the Wembley Stadium building, or hte association whose logo features a crescent moon?
Answer Choices are: 
a. Mexico
b. Turkey
Specify their correct answer by choosing one of a or b: 
",b,b. Turkey,['b. Turkey']
1016,dba11ae21ab3e90cff5c89928e845916,"Question: 
The opponent with a football helmet for its logo that played the Chicago Cardinals in the 1954 season schedule moved to baltimore in what year?
Answer Choices are: 
a. 1996
b. 1995
Specify their correct answer by choosing one of a or b: 
",b,b. 1995,['b. 1995']
1017,4d4a7097dcd6b150f5747a5026824145,"Question: 
The driver who has brown hair that reaches past her shoulders of the drivers in the qualifying of the 2008 Indy Japan 300 is racing for what group at Indy?
Answer Choices are: 
a. Ed Carpenter Racing
b.  'Carpenter Racing'
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
1018,0573430e6d8281aa02210fcf04e35dca,"Question: 
When did the film with a deer on its poster, among Television/Broadcast of 45th Annie Awards, come out?
Answer Choices are: 
a. 14-Dec-18
b. 14-Dec-17
Specify their correct answer by choosing one of a or b: 
",b,b. 14-Dec-17,['b. 14-Dec-17']
1019,b691eb758da01e6cd2922c2ddd3a9383,"Question: 
What was the DVD release date for the movie from the 45th Annie Awards that has a deer on the poster?
Answer Choices are: 
a. 7-Dec-17
b. 7-Dec-18
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
1020,51cd42268e9c94a0eb7d3b971110861a,"Question: 
On the Dallas Cowboys, who played the position that is located at the edge of a horizontal row of players for the 2013 draft class of the 2013 Oakland Raiders season?
Answer Choices are: 
a. Gavin Escobar
b. Christopher Jason Witten
Specify their correct answer by choosing one of a or b: 
",b,b. Christopher Jason Witten,['b. Christopher Jason Witten']
1021,0bcf18b945998f3768c2f6ad5e0ab67f,"Question: 
Among locations that hosted Power World Tour events, where would one find the Japanese city that houses a white building with columns and a dome above its roof?
Answer Choices are: 
a. southeast of Tokyo Bay
b. northwest of Tokyo Bay
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
1022,15f2827250d05475eaecc0f2e9295e47,"Question: 
Did the player of African descent or the player who has the most goals in La Liga have fewer appearances among the players with the most appearances in the UEFA Champions League?
Answer Choices are: 
a. Cristiano Ronaldo
b. Clarence Seedorf
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
1023,7fbc52c22fafbcf5b4a9441e260aeb55,"Question: 
In the location featuring a shore with a tall black tower rising above buildings that was part of the 2009 Tour Series, when did the pleasure beach open?
Answer Choices are: 
a. 1997
b. 1896
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
1024,78b3b896b78558eb2b724c6a8b694b66,"Question: 
Who did the African-American player who had First service points won in the WTA Tour of 2011 beat in the olympics?
Answer Choices are: 
a. Urszula RadwaâÃska
b. Naomi Osaka
Specify their correct answer by choosing one of a or b: 
",a,a. Urszula RadwaâÃska,['a. Urszula Radwaâ\x89\x88Ã\x91ska']
1025,ed4f5ebe1d7b0f7a43c87269d98e1547,"Question: 
Both the African-American woman who had the initial service points won at the 2011 WTA Tour and Elena Likhovtseva play what sport professionally?
Answer Choices are: 
a. professional tennis player
b. professional volleyball.
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
1026,b3260862e4ace62fa1a079c1814cddb4,"Question: 
In First service points won of 2011 WTA Tour, what is the number of grand slam titles for the player that is of African-American descent?
Answer Choices are: 
a. 35
b. 39
Specify their correct answer by choosing one of a or b: 
",b,b. 39,['b. 39']
1027,3a08d6ca7d801c5819a7ad7368fd8cdb,"Question: 
Which recipient with multiple nominations at the 30th TCA Awards has lower Numberminations:  The recipient with a poster featuring parked cars or what came first out of better call saul or breaking bad?
Answer Choices are: 
a. Louie
b. oranges
Specify their correct answer by choosing one of a or b: 
",a,a. Louie,['a. Louie']
1028,44bd387548db8f7b084ed3e422220666,"Question: 
Between where super bowl 54 is going to be held and the city that has a long wooden pier on a beach with palm trees, which city has lower rank among largest cities in Miami metropolitan area?
Answer Choices are: 
a. Coconut Grove
b. Deerfield Beach
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
1029,472085478da603452b2c45a57fb0b45b,"Question: 
In the event that has a sand pit among the events in the meeting records of the men's indoor meetings of Karlsruhe, who holds the record for the longest performance?
Answer Choices are: 
a. Tom Powell
b. Mike Powell
Specify their correct answer by choosing one of a or b: 
",b,b. Mike Powell,['b. Mike Powell']
1030,2b14a8eaa900d6153e8d582ef77192f7,"Question: 
The African-American player with BREAK POINTS SAVED in the 2013 WTA Tour does what for a living?
Answer Choices are: 
a. amateur tennis player
b. professional tennis player
Specify their correct answer by choosing one of a or b: 
",b,b. professional tennis player,['b. professional tennis player']
1031,07c9f69cd209bc9390453927d74ecb6d,"Question: 
In the television series with a poster featuring a city skyline that features Hank Chen as an actor, who plays the district attorney?
Answer Choices are: 
a. Crispin Glover
b. Bobby Cannavale
Specify their correct answer by choosing one of a or b: 
",b,Bobby Cannavale,['Bobby Cannavale']
1032,4cacd2d67d6bf6acbfce8d88e266d05a,"Question: 
Which player on the Miami Heat all-time roster for regular season points has a lower rank:  The caucasian player or the winner of mvp at the nba all star game?
Answer Choices are: 
a. Rony Seikaly
b. lonzo Mourning
Specify their correct answer by choosing one of a or b: 
",a,b. lonzo Mourning,['b. lonzo Mourning']
1033,543b8ce0318fcb197ea5e9a2f22e044a,"Question: 
When looking at the league table for Port Vale F.C.'s 1934-1935 season, which team has more points: the team with a bee on their logo, or the team that have won the English Football League more times than any other?
Answer Choices are: 
a. Brentford
b. The team with a bee on their logo.
Specify their correct answer by choosing one of a or b: 
",a,b,['b']
1034,b6291cb5ab732062ac3cf469f77d795b,"Question: 
The team that was a former team of a free agent acquired by the Anaheim Ducks during the during the 2015-16 season, with a bison on its logo joined the NHL in what year?
Answer Choices are: 
a. The 1970âÃÃ¬71 season
b. the 1970âÃÃ¬71 season
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
1035,992173035df8e1f133f0a73a8675669a,"Question: 
When did the final episode air of the TV show that Carlos Gómez acted in, and which featured a white-domed building on its poster?
Answer Choices are: 
a. JulyÂ¬â 20, 2018
b. MayÂ¬â 20, 2018
Specify their correct answer by choosing one of a or b: 
",b,c. Neither of the above.,['c. Neither of the above.']
1036,36954aa4da4f05917c814219dd3e9cff,"Question: 
Does the location where the show Claws is based out of or the place that has a statue of a man on horseback on top of a stone tower have a lower URAP U.S. in the American Athletic Conference?
Answer Choices are: 
a. San Antonio, Texas
b. Houston, Texas
Specify their correct answer by choosing one of a or b: 
",b,"San Antonio, Texas","['San Antonio, Texas']"
1037,26e3cea6c136dd53fd12c82ae9eab528,"Question: 
When looking at the regular-season steals listings in the Miami Heat's all-time roster, which athlete has scored more steals: the member of the Heat's Big Three who was born on the 30th of December, or the player who has his hair in corn-rows?
Answer Choices are: 
a. LeBron James
b. Trevor Ariza
Specify their correct answer by choosing one of a or b: 
",a,a. LeBron James,['a. LeBron James']
1038,f361d7ee096d345194bd25e4d624d788,"Question: 
During the Second Round Proper of the FA Youth Cup's 2013-2014 season, which of the home teams had a lower tie number: the team whose logo features a shrimp, or the the team that was promoted to Premier-League competition in the year before this question was originally written?
Answer Choices are: 
a. West Ham United
b. Wolverhampton Wanderers
Specify their correct answer by choosing one of a or b: 
",b,a,['a']
1039,c2bc28678d9cc3f803b7bee0a11d7e69,"Question: 
Does the driver who won the first NASCAR at Indy or the driver who is sponsored by a company with a purple, orange, and white logo have a higher position in the top 10 results of the 2006 Sony HD 500?
Answer Choices are: 
a. Tony Stewart
b. Jeff Gordon
Specify their correct answer by choosing one of a or b: 
",b,a. Tony Stewart,['a. Tony Stewart']
1040,12486f306de5455e28849be8164fef0f,"Question: 
Which player with SECOND SERVE POINTS WON in the 2001 ATP World Tour has lower matches:  The player using both hands to hold a microphone or the winner of 5 wimbledon titles in a row?
Answer Choices are: 
a.  'Rafael Nadal'
b. Mardy Fish
Specify their correct answer by choosing one of a or b: 
",b,b,['b']
1041,6aec00a54089eb5aec4fe5d02a5e1c94,"Question: 
In the city that has a ferris wheel and a clock tower that was a venue for the FINA Diving World Cup, in what year was the clock tower built?
Answer Choices are: 
a. 1869
b. 1859
Specify their correct answer by choosing one of a or b: 
",b,b. 1859,['b. 1859']
1042,1a6122c12d9f286e36ffac3ca5c6d04f,"Question: 
For the ECAC Lacrosse League previous members, in the city that has a clock tower, what is the tallest building in that city?
Answer Choices are: 
a. Transamerica Tower
b. Burj Khalifa
Specify their correct answer by choosing one of a or b: 
",a,a. Transamerica Tower,['a. Transamerica Tower']
1043,76fd99f8601a9578c53b780f505fd123,"Question: 
Is the city with a large square building with arched entrances on each side or the place where the Kho Kho game was started in India the location that has a lower number of Tata Starbucks outlets?
Answer Choices are: 
a. Gorakhpur
b. Kolkata
Specify their correct answer by choosing one of a or b: 
",b,b. Kolkata,['b. Kolkata']
1044,c6e77eda014816f809b91d4d36aa1813,"Question: 
When looking at the after-race standings for 1997's California 500, who had a lower differential: The driver who won the first NASCAR race at Indianapolis, or the driver who enjoys the sponsorship of a company with a red horse on their logo?
Answer Choices are: 
a. Ricky Rudd
b. Jeremy Mayfield
Specify their correct answer by choosing one of a or b: 
",b,b. Jeremy Mayfield,['b. Jeremy Mayfield']
1045,7bcb67f6cdd38f30bfe96c470620cbf2,"Question: 
Did the person who won the 2016 Open championship at Royal Troon or the player with a mustache and beard have a higher seed and rank in the list of players in the top 16 seeds of the 2015 WGC-Cadillac Match Play?
Answer Choices are: 
a. Kris Kristofferson
b. Henrik Stenson
Specify their correct answer by choosing one of a or b: 
",b,b. Henrik Stenson,['b. Henrik Stenson']
1046,a8cc0467d799b2d81be5022ee59b7c06,"Question: 
In the city where there is a large building lit up in purple that is included in the tour dates of Corazón Profundo, when did a hurricane last hit them directly?
Answer Choices are: 
a. mid-August 1992
b. mid-August 1982
Specify their correct answer by choosing one of a or b: 
",a,b. mid-August 1982,['b. mid-August 1982']
1047,5e5b2a4d813b4816d52f4a2d339ba8e1,"Question: 
In the show featuring Sally Pressman that has multiple women on its poster, what is wrong with Joan?
Answer Choices are: 
a. Arthritis
b. Traumatic Brain Injury
Specify their correct answer by choosing one of a or b: 
",b,b. Traumatic Brain Injury,['b. Traumatic Brain Injury']
1048,831a1cfdcf20742be1fda8f1de1dfac0,"Question: 
Between the team that has a equine animal on the logo or the team that golden state played in the finals, in the 2013 NBA draft lottery, which team had a higher chance?
Answer Choices are: 
a. Denver Nuggets
b. Cleveland Cavaliers
Specify their correct answer by choosing one of a or b: 
",b,b. Cleveland Cavaliers,['b. Cleveland Cavaliers']
1049,af97273b358462eb72ffb113cbbf9d71,"Question: 
In the location of the Women's 2018-19 PSA World Tour Finals where there is a green copper statue of a woman holding a torch, what is the largest Catholic church?
Answer Choices are: 
a. St. Patrick's Cathedral
b. Redeemer Presbyterian Church
Specify their correct answer by choosing one of a or b: 
",a,a,['a']
