qid,gt_ans,pred_ans_blip,correctness_blip
7749,"""No, the tops of the trees are different shapes.""","""No, the tops of the trees are different shapes.""",1
7750,"""The Crystal Cathedral on edge has a more reflective exterior than the Crystal Cathedral Spire.""","""The Crystal Cathedral Spire has a more reflective exterior than the Crystal Cathedral on edge.""",0
7751,"""The Female Libellula depressa bgiu has a wider body than the male Phaon iridipennis.""","""The Male Phaon iridipennis has a wider body than the Female Libellula depressa bgiu.""",0
7752,"""The Pelagia noctiluca is more transparent than the Mediterranean Jellyfish.""","""The Pelagia noctiluca is more transparent than the Mediterranean Jellyfish.""",1
7753,"""White and blue are used to light up the trees on the Avenue des Champs Elysees at Christmas.""","""White and blue are used to light up the trees on the Avenue des Champs Elysees at Christmas.""",1
7754,"""The domes of Amir Chakhmaq Mosque and Nasir-ol-Molk Mosque do not have the same geometric pattern.""","The domes of Amir Chakhmaq Mosque and Nasir-ol-Molk Mosque have the same geometric pattern.""",0
7755,"""Humans are only riding in the statue at Conjunto Urbano Plaza.""","""Humans are only riding in the statue at Conjunto Urbano Plaza.""",1
7756,"""No, the man made structures near the American Waterfront in the Tokyo Disney theme park are shorter than the man made structures near the Fortress Expeditions waterfront.""","No, the man made structures near the American Waterfront in the Tokyo Disney theme park are taller than the man made structures near the Fortress Expeditions waterfront.",0
7757,"""The awning over the front windows at Horvath Restaurant in Budapest is a different color than the awning over the front windows at Cafe Nouf in London.""",The awning over the front windows at Horvath Restaurant in Budapest is the same color than the awning over the front windows at Cafe Nouf in London.,0
7758,"""Mary in in both ""Madonna and Child"" and ""The Holy Family with Two Saints"" is seated.""","""Mary in in both ""Madonna and Child"" and ""The Holy Family with Two Saints"" is seated.""",1
7759,"""725 Chestnut Street has storefronts with bottom windows that are more fully covered when compared to those of the storefronts at 706 Chestnut Street.""","""725 Chestnut Street has storefronts with bottom windows that are more fully covered when compared to those of the storefronts at 706 Chestnut Street.""",1
7760,"""Burruss Hall at Virginia Tech is taller than the Northeast Metro Regional Vocational School building in Wakefield, MA.""","""Burruss Hall at Virginia Tech is taller than the Northeast Metro Regional Vocational School building in Wakefield, MA.""",1
7761,"""Cosmos atrosanguineus appears to be made of red velvet.""",Geranium sanguineum appears to be made of red velvet.,0
7762,"""Resplendent Quetzal has a longer tail feather.""","""Russet-crowned Motmot has a longer tail feather.""",0
7763,"""Hang gliders and parachuters are not both attached to long chords.""","""Hang gliders and parachuters are both attached to long chords.""",0
7764,"""The color of the T-rex skeleton in the American Museum of Natural History is darker than the one in the Field Museum.""","""The color of the T-rex skeleton in the American Museum of Natural History is darker than the one in the Field Museum.""",1
7765,"""No, the headdresses between the statues have a different number of feathers on them.""","""Yes, all of the headdesses have the same number of feathers on them.""",0
7766,"""Trees grow near both WonderWorks, 9067 International Drive, Orlando, Florida and Upside down Pyramid, Bratislava.""","""Trees grow near both WonderWorks, 9067 International Drive, Orlando, Florida and Upside down Pyramid, Bratislava.""",1
7767,"""Collared aracari\'s have longer beaks than flame-colored Tanager\'s.""","""Flame-colored Tanager's have longer beaks than Collared aracari's.""",0
7768,"""The Aequorea Hydroud jellyfish does not have thicker tentacles than the South African box jellyfish""","""The Aequorea Hydroud jellyfish does have thicker tentacles than the South African box jellyfish""",0
7769,"""Multiple USA runners at the Rio Olympic Games wore neon shoes.""","""No USA runners at the Rio Olympic Games wore neon shoes.""",0
7770,"""Yes, the Place de la Reine Astrid monument depicts more human figures than the Monument La Fayette.""","No, the Monument La Fayette depicts more human figures than the Place de la Reine Astrid monument.",0
7771,"""Both signs light up at night.""","""Both signs light up at night.""",1
7772,"""A skeleton mannequin is used to promote Day of the Dead in different places.""",A kachina doll is used to promote Day of the Dead in different places.,0
7773,"""Lane Hall of Bates College has more columns than Hathorn Hall at Bates College.""",Hathorn Hall of Bates College has more columns than Lane Hall at Bates College.,0
7774,"""Between the Ljubljana dragon statue and the Winged Lion monument in Prague, the dragon features greenish patina.""","""Between the Ljubljana dragon statue and the Winged Lion monument in Prague, the Winged Lion has greenish patina.""",0
7775,"""No, only the Pinicola enucleators have red breasts.""","""No, only the Indian Peafowls have red breasts.""",0
7776,"""Julius Paulsen\'s Self-portrait with soft hat has more facial hair than Rembrandt\'s self portrait from 1660.""","""Rembrandt's self portrait from 1660 has more facial hair than Julius Paulsen's Self-portrait with soft hat.""",0
7777,"""Yes, the nose of the Brazilian tapir is more pointed than the snout of the capybara.""","No, the nose of the Brazilian tapir is not more pointed than the snout of the capybara.",0
7778,"""The Spotted-tailed Quoll has more spots.""",The Spotted-tailed Quoll has fewer spots.,0
7779,"""Some fruit stands in Barcelona display their bananas hanging on hooks.""","""Some fruit stands in Barcelona display their bananas hanging on hooks.""",1
7780,"""The Cal State San Marcos library has a more modern design than the Templo de San Marcos Evangelista, Puebla.""","The Templo de San Marcos Evangelista, Puebla has a more modern design than the Cal State San Marcos library.",0
7781,"""The San Francisco Muni Flyer Trolly Bus has a flatter front.""","""The San Francisco Muni Flyer Trolly Bus has a flatter front.""",1
7782,"""Utility wires can be seen hanging on multiple sides of both St. Elizabeth Catholic Church and the Church of Saints Olga and Elizabeth""","""Utility wires can be seen hanging on multiple sides of both St. Elizabeth Catholic Church and the Church of Saints Olga and Elizabeth""",1
7783,"""The Iron Sculpture of a Giraffe on the Mike Turtur Bikeway in Glenelg East, South Australia does not have a more smooth surface than the statue of a giraffe outside the entrance of the Nyíregyháza Zoo.""","The Iron Sculpture of a Giraffe on the Mike Turtur Bikeway in Glenelg East, South Australia does have a more smooth surface than the statue of a giraffe outside the entrance of the Nyíregyháza Zoo.",0
7784,"""The C.F. Martin GRH 160 has more strings than a violin.""","""The C.F. Martin GRH 160 has more strings than a violin.""",1
7785,"""Yes, the Gair dance and the St. Patricks Festival in Dublin both involve groups of people wearing identical outfits.""","No, the Gair dance and the St. Patricks Festival in Dublin do not involve groups of people wearing identical outfits.",0
7786,"""William L. Clements Library has more railings on the stairs leading to the entrance than Hatcher Graduate Library at University of Michigan.""",Hatcher Graduate Library has more railings on the stairs leading to the entrance than William L. Clements Library at University of Michigan.,0
7787,"""No,  the Paramount Northwest Theater and The Poncan Theatre don\'t have the same color letters on their signs.""","""Yes, the Paramount Northwest Theater and The Poncan Theatre have the same color letters on their signs.""",0
7788,"""A pagoda can be found at both the Couples Garden and the Garden of Cultivation in Suzhou.""",A mansion can be found at both the Couples Garden and the Garden of Cultivation in Suzhou.,0
7789,"""Two medalists in the Boys\' Artistic Gymnastics Still rings event at the 2018 Summer Youth Olympics wore a jacket during the victory ceremony that contained the same flag as the one on any of the jackets worn during the victory ceremony by the medalists in the boys\' badminton singles event at the same competition.""","""Six medalists in the Boys\' Artistic Gymnastics Still rings event at the 2018 Summer Youth Olympics wore a jacket during the victory ceremony that contained the same flag as the one on any of the jackets worn during the victory ceremony by the medalists in the boys\' badminton singles event at the same competition.""",0
7790,"""No, the trees in front of the entrance to the Buffalo Athletic Club are not taller than the bushes in front of the Nittany Apartments.""","No, the trees in front of the entrance to the Buffalo Athletic Club ARE taller than the bushes in front of the Nittany Apartments.",0
7791,"""No, they did not wear the same uniform color.""","""No, they did not wear the same uniform color.""",1
7792,"""Yes, both have escalator access.""","""Yes, both have escalator access.""",1
7793,"""No, the tower has not remained the same over time.""","""Yes, the tower has remained the same over time.""",0
7794,"""The Base Frei, Chile Antarctic station has a sign a short distance in front of it.""",The Troll research station in Antarctica has a sign a short distance in front of it.,0
7795,"""Cinderella\'s Castle in Magic Kingdom has more spires than the green castle in Disneyworld.""","""Cinderella\'s Castle in Magic Kingdom has more spires than the green castle in Disneyworld.""",1
