qid,question,origanswer,generatedanswer,correctness
5363,What number of metal cylinders are there ?,3,22,0
5364,What number of cylinders are there ?,3,22,0
5365,What number of small objects are there ?,6,22,0
5366,What number of small rubber objects are there ?,3,22,0
5367,What number of metal cubes are there ?,2,17,0
5368,What number of gray metal objects are there ?,2,16,0
5369,What number of small cubes are there ?,2,28,0
5370,What number of rubber cubes are there ?,2,18,0
5371,What number of large objects are there ?,9,22,0
5372,What number of metal objects are there ?,6,18,0
5373,What number of small yellow objects are there ?,2,22,0
5374,What number of purple metal objects are there ?,2,14,0
5375,What number of small objects are there ?,3,22,0
5376,What number of small cylinders are there ?,2,22,0
5377,What number of yellow objects are there ?,3,14,0
5378,What number of red metal cylinders are there ?,2,16,0
5379,What number of cyan objects are there ?,3,22,0
5380,What number of large objects are there ?,2,20,0
5381,What number of metal objects are there ?,6,22,0
5382,What number of large objects are there ?,2,22,0
5383,What number of metal objects are there ?,3,18,0
5384,What number of metal objects are there ?,2,20,0
5385,What number of cyan objects are there ?,3,18,0
5386,What number of large objects are there ?,2,20,0
5387,What number of small cubes are there ?,3,28,0
5388,What number of large objects are there ?,6,17,0
5389,What number of spheres are there ?,3,28,0
5390,What number of brown cylinders are there ?,3,16,0
5391,What number of spheres are there ?,3,22,0
5392,What number of red objects are there ?,3,17,0
5393,What number of cylinders are there ?,2,22,0
5394,What number of rubber objects are there ?,2,18,0
5395,What number of cubes are there ?,6,23,0
5396,What number of cubes are there ?,6,25,0
5397,What number of small blue objects are there ?,2,22,0
5398,What number of blue objects are there ?,3,23,0
5399,What number of yellow metal objects are there ?,2,20,0
5400,What number of large objects are there ?,4,15,0
5401,What number of small brown objects are there ?,2,20,0
5402,What number of large objects are there ?,6,22,0
5403,What number of metal objects are there ?,2,18,0
5404,What number of small cylinders are there ?,2,28,0
5405,What number of purple cubes are there ?,2,28,0
5406,What number of spheres are there ?,4,22,0
5407,What number of cubes are there ?,5,23,0
5408,What number of metal spheres are there ?,3,22,0
5409,What number of red spheres are there ?,4,22,0
5410,What number of large objects are there ?,4,22,0
5411,What number of rubber cubes are there ?,4,23,0
5412,What number of purple rubber objects are there ?,2,14,0
5413,What number of metal objects are there ?,2,18,0
5414,What number of small cubes are there ?,2,24,0
5415,What number of blue metal objects are there ?,2,18,0
5416,What number of cyan objects are there ?,2,14,0
5417,What number of brown rubber spheres are there ?,2,22,0
5418,What number of rubber cubes are there ?,2,24,0
5419,What number of gray objects are there ?,2,15,0
5420,What number of small metal objects are there ?,2,22,0
5421,What number of small metal objects are there ?,2,23,0
5422,What number of red rubber objects are there ?,3,17,0
5423,What number of small metal objects are there ?,2,23,0
5424,What number of metal objects are there ?,7,22,0
5425,What number of rubber cylinders are there ?,2,22,0
5426,What number of small spheres are there ?,2,18,0
5427,What number of large objects are there ?,2,22,0
5428,What number of brown objects are there ?,2,17,0
5429,What number of rubber objects are there ?,2,22,0
5430,What number of cubes are there ?,2,28,0
5431,What number of small objects are there ?,4,22,0
5432,What number of small objects are there ?,3,22,0
5433,What number of large objects are there ?,2,20,0
5434,What number of blue spheres are there ?,2,17,0
5435,What number of metal objects are there ?,5,22,0
5436,What number of green metal objects are there ?,3,18,0
5437,What number of small objects are there ?,6,23,0
5438,What number of metal cubes are there ?,2,20,0
5439,What number of metal cylinders are there ?,4,18,0
5440,What number of rubber objects are there ?,8,22,0
5441,What number of metal objects are there ?,6,18,0
5442,What number of large objects are there ?,4,22,0
5443,What number of cyan objects are there ?,3,24,0
5444,What number of cubes are there ?,2,28,0
5445,What number of gray objects are there ?,3,18,0
5446,What number of metal objects are there ?,5,23,0
5447,What number of large cylinders are there ?,2,22,0
5448,What number of cubes are there ?,2,28,0
5449,How many spheres are there ?,4,24,0
5450,How many brown cylinders are there ?,2,22,0
5451,How many purple objects are there ?,2,28,0
5452,How many spheres are there ?,3,22,0
5453,How many metal cylinders are there ?,2,23,0
5454,How many tiny objects are there ?,4,22,0
5455,How many cylinders are there ?,4,20,0
5456,How many green rubber objects are there ?,2,14,0
5457,How many big metal objects are there ?,2,22,0
5458,How many tiny cylinders are there ?,2,22,0
5459,How many yellow cylinders are there ?,2,18,0
5460,How many tiny gray objects are there ?,2,23,0
5461,How many spheres are there ?,5,18,0
5462,How many cubes are there ?,2,23,0
5463,How many blue rubber objects are there ?,3,24,0
5464,How many metal spheres are there ?,3,22,0
5465,How many rubber objects are there ?,2,22,0
5466,How many cylinders are there ?,2,23,0
5467,How many big red objects are there ?,3,20,0
5468,How many big gray objects are there ?,2,17,0
5469,How many yellow objects are there ?,2,18,0
5470,How many gray cylinders are there ?,2,18,0
5471,How many cubes are there ?,2,15,0
5472,How many tiny objects are there ?,3,22,0
5473,How many cubes are there ?,2,23,0
5474,How many purple metal objects are there ?,2,15,0
5475,How many purple cubes are there ?,4,23,0
5476,How many tiny green objects are there ?,2,22,0
5477,How many cylinders are there ?,3,23,0
5478,How many tiny objects are there ?,5,28,0
5479,How many cylinders are there ?,2,17,0
5480,How many yellow cylinders are there ?,2,20,0
5481,How many rubber objects are there ?,5,22,0
5482,How many rubber objects are there ?,5,22,0
5483,How many blue spheres are there ?,2,22,0
5484,How many rubber objects are there ?,2,23,0
5485,How many cylinders are there ?,2,22,0
5486,How many metal objects are there ?,2,20,0
5487,How many cubes are there ?,4,25,0
5488,How many metal objects are there ?,4,22,0
5489,How many big objects are there ?,2,23,0
5490,How many spheres are there ?,3,28,0
5491,How many gray cubes are there ?,2,18,0
5492,How many big cyan objects are there ?,2,28,0
5493,How many yellow objects are there ?,3,24,0
5494,How many cylinders are there ?,2,17,0
5495,How many metal cubes are there ?,5,25,0
5496,How many tiny brown rubber cubes are there ?,2,24,0
5497,How many green objects are there ?,3,22,0
5498,How many rubber objects are there ?,2,22,0
5499,How many rubber cylinders are there ?,2,22,0
5500,How many cyan objects are there ?,3,14,0
5501,How many cyan cylinders are there ?,4,17,0
5502,How many brown metal objects are there ?,2,18,0
5503,How many tiny rubber objects are there ?,4,22,0
5504,How many spheres are there ?,4,22,0
5505,How many blue cubes are there ?,2,28,0
5506,How many cylinders are there ?,4,23,0
5507,How many big objects are there ?,2,20,0
5508,How many metal objects are there ?,3,23,0
5509,How many tiny yellow objects are there ?,2,18,0
5510,How many big objects are there ?,4,22,0
5511,How many spheres are there ?,3,24,0
5512,How many big cyan objects are there ?,2,22,0
5513,How many big metal objects are there ?,3,22,0
5514,How many metal objects are there ?,4,20,0
5515,How many tiny rubber objects are there ?,2,23,0
5516,How many metal objects are there ?,2,18,0
5517,How many cylinders are there ?,2,23,0
5518,How many big cylinders are there ?,3,20,0
5519,How many big objects are there ?,2,18,0
5520,How many rubber objects are there ?,2,23,0
5521,How many big objects are there ?,2,24,0
5522,How many tiny objects are there ?,2,22,0
5523,How many gray objects are there ?,2,22,0
5524,How many tiny cubes are there ?,4,18,0
5525,How many gray objects are there ?,3,18,0
5526,How many metal objects are there ?,2,18,0
5527,How many red objects are there ?,2,22,0
5528,How many big spheres are there ?,4,24,0
5529,How many big objects are there ?,2,23,0
5530,How many big objects are there ?,5,22,0
5531,How many tiny brown objects are there ?,2,24,0
5532,How many cylinders are there ?,2,22,0
5533,How many rubber objects are there ?,6,22,0
5534,How many big objects are there ?,2,22,0
5535,How many yellow objects are there ?,2,16,0
5536,How many metal objects are there ?,2,14,0
5537,How many tiny cyan metal objects are there ?,2,14,0
5538,How many big objects are there ?,6,28,0
5539,How many metal objects are there ?,5,22,0
5540,How many brown objects are there ?,2,20,0
5541,How many tiny objects are there ?,3,23,0
5542,How many blue objects are there ?,3,24,0
5543,How many rubber objects are there ?,5,22,0
5544,How many cylinders are there ?,2,22,0
5545,How many red objects are there ?,3,17,0
5546,How many cubes are there ?,2,28,0
5547,How many tiny rubber objects are there ?,2,23,0
5548,How many big objects are there ?,2,20,0
5549,How many metal objects are there ?,3,22,0
5550,How many purple objects are there ?,2,22,0
5551,How many balls are there ?,4,24,0
5552,How many large objects are there ?,2,23,0
5553,How many cyan objects are there ?,2,22,0
5554,How many small purple objects are there ?,2,19,0
5555,How many large objects are there ?,2,18,0
5556,How many large rubber objects are there ?,2,16,0
5557,How many rubber objects are there ?,5,24,0
5558,How many metal objects are there ?,2,22,0
5559,How many large rubber objects are there ?,3,22,0
5560,How many metal cylinderical objects are there ?,2,23,0
5561,How many large objects are there ?,3,17,0
5562,How many large objects are there ?,7,22,0
5563,How many large red objects are there ?,3,20,0
5564,How many rubber objects are there ?,3,22,0
5565,How many cylinderical objects are there ?,5,22,0
5566,How many rubber objects are there ?,6,28,0
5567,How many metal balls are there ?,2,22,0
5568,How many metal objects are there ?,5,22,0
5569,How many purple balls are there ?,2,24,0
5570,How many small yellow rubber objects are there ?,2,15,0
5571,How many small green rubber objects are there ?,2,17,0
5572,How many cyan objects are there ?,4,14,0
5573,How many small gray metal objects are there ?,2,20,0
5574,How many small objects are there ?,8,22,0
5575,How many large objects are there ?,2,22,0
5576,How many blocks are there ?,4,23,0
5577,How many metal objects are there ?,3,22,0
5578,How many large objects are there ?,2,22,0
5579,How many yellow metal objects are there ?,3,20,0
5580,How many gray rubber objects are there ?,2,17,0
5581,How many rubber objects are there ?,5,22,0
5582,How many brown objects are there ?,3,22,0
5583,How many cyan objects are there ?,2,28,0
5584,How many yellow objects are there ?,2,15,0
5585,How many large rubber objects are there ?,2,22,0
5586,How many large metal objects are there ?,2,17,0
5587,How many small cyan objects are there ?,2,24,0
5588,How many small balls are there ?,2,18,0
5589,How many gray objects are there ?,3,22,0
5590,How many small objects are there ?,4,19,0
5591,How many small metal objects are there ?,2,24,0
5592,How many brown objects are there ?,2,20,0
5593,How many red rubber objects are there ?,2,22,0
5594,How many yellow objects are there ?,2,28,0
5595,How many blue objects are there ?,2,19,0
5596,How many blue metal objects are there ?,2,15,0
5597,How many small objects are there ?,5,22,0
5598,How many cyan objects are there ?,3,22,0
5599,How many large blocks are there ?,2,18,0
5600,How many cylinderical objects are there ?,2,23,0
5601,How many small balls are there ?,2,28,0
5602,How many blocks are there ?,2,23,0
5603,How many metal objects are there ?,2,22,0
5604,How many small rubber objects are there ?,2,28,0
5605,How many large rubber objects are there ?,2,20,0
5606,How many red rubber objects are there ?,7,20,0
5607,How many blocks are there ?,5,23,0
5608,How many metal objects are there ?,4,18,0
5609,How many gray rubber objects are there ?,2,22,0
5610,How many balls are there ?,2,23,0
5611,How many metal cylinderical objects are there ?,2,22,0
5612,How many large objects are there ?,5,22,0
5613,How many large objects are there ?,5,16,0
5614,How many small brown blocks are there ?,2,23,0
5615,How many metal objects are there ?,6,22,0
5616,How many small objects are there ?,5,18,0
5617,How many balls are there ?,2,28,0
5618,How many large rubber objects are there ?,2,22,0
5619,How many metal blocks are there ?,3,23,0
5620,How many metal objects are there ?,4,22,0
5621,How many blocks are there ?,2,28,0
5622,How many metal blocks are there ?,2,18,0
5623,How many blocks are there ?,2,28,0
5624,How many large rubber cylinderical objects are there ?,2,22,0
5625,How many rubber objects are there ?,2,28,0
5626,How many blue objects are there ?,2,18,0
5627,How many brown objects are there ?,4,20,0
5628,How many small rubber balls are there ?,2,22,0
5629,How many blocks are there ?,3,19,0
5630,How many blue rubber objects are there ?,2,22,0
5631,How many small objects are there ?,2,22,0
5632,How many small objects are there ?,7,18,0
5633,How many yellow objects are there ?,2,18,0
5634,How many red objects are there ?,3,22,0
5635,How many large objects are there ?,4,22,0
5636,How many small objects are there ?,3,23,0
5637,How many metal objects are there ?,4,18,0
5638,How many metal balls are there ?,2,18,0
5639,How many large blocks are there ?,2,23,0
5640,How many large cylinderical objects are there ?,2,15,0
5641,How many yellow objects are there ?,2,23,0
5642,How many large objects are there ?,8,22,0
5643,How many large objects are there ?,4,22,0
5644,How many cyan objects are there ?,2,14,0
