index,sub_index,filenumber,qid,question,origanswer,generatedanswer,correctness
40552,551,22,7918185,Choose the correct order of the events?,3,0,0
40553,552,22,7920103,Choose the correct order of the events?,0,0,1
40554,553,22,792028,Choose the correct order of the events?,0,0,1
40555,554,22,792035,Choose the correct order of the events?,3,0,0
40556,555,22,7920464,Choose the correct order of the events?,3,0,0
40557,556,22,7920481,Choose the correct order of the events?,3,0,0
40558,557,22,7920591,Choose the correct order of the events?,3,0,0
40559,558,22,792074,Choose the correct order of the events?,0,0,1
40560,559,22,7920958,Choose the correct order of the events?,0,0,1
40561,560,22,7920962,Choose the correct order of the events?,3,0,0
40562,561,22,7921206,Choose the correct order of the events?,3,0,0
40563,562,22,7921289,Choose the correct order of the events?,2,0,0
40564,563,22,7921324,Choose the correct order of the events?,2,0,0
40565,564,22,7921327,Choose the correct order of the events?,0,0,1
40566,565,22,7921558,Choose the correct order of the events?,3,0,0
40567,566,22,7921611,Choose the correct order of the events?,1,0,0
40568,567,22,792183,Choose the correct order of the events?,0,0,1
40569,568,22,7921961,Choose the correct order of the events?,0,0,1
40570,569,22,7922289,Choose the correct order of the events?,2,0,0
40571,570,22,792263,Choose the correct order of the events?,2,0,0
40572,571,22,792264,Choose the correct order of the events?,1,0,0
40573,572,22,792285,Choose the correct order of the events?,3,0,0
40574,573,22,7922917,Choose the correct order of the events?,3,0,0
40575,574,22,79229,Choose the correct order of the events?,0,0,1
40576,575,22,792308,Choose the correct order of the events?,1,0,0
40577,576,22,7923849,Choose the correct order of the events?,1,0,0
40578,577,22,7923956,Choose the correct order of the events?,1,0,0
40579,578,22,7924010,Choose the correct order of the events?,2,0,0
40580,579,22,7924471,Choose the correct order of the events?,3,0,0
40581,580,22,7924649,Choose the correct order of the events?,2,0,0
40582,581,22,7924772,Choose the correct order of the events?,3,0,0
40583,582,22,7924903,Choose the correct order of the events?,2,0,0
40584,583,22,792500,Choose the correct order of the events?,0,0,1
40585,584,22,7925070,Choose the correct order of the events?,3,0,0
40586,585,22,7925957,Choose the correct order of the events?,1,0,0
40587,586,22,7927402,Choose the correct order of the events?,3,0,0
40588,587,22,7927445,Choose the correct order of the events?,1,0,0
40589,588,22,7927462,Choose the correct order of the events?,3,0,0
40590,589,22,7927540,Choose the correct order of the events?,0,0,1
40591,590,22,7927654,Choose the correct order of the events?,1,0,0
40592,591,22,7927694,Choose the correct order of the events?,1,0,0
40593,592,22,7927761,Choose the correct order of the events?,2,0,0
40594,593,22,7927868,Choose the correct order of the events?,3,0,0
40595,594,22,7927932,Choose the correct order of the events?,3,0,0
40596,595,22,7928124,Choose the correct order of the events?,0,0,1
40597,596,22,79290,Choose the correct order of the events?,0,0,1
40598,597,22,79298,Choose the correct order of the events?,3,0,0
40599,598,22,7929968,Choose the correct order of the events?,3,0,0
40600,599,22,793020,Choose the correct order of the events?,2,0,0
40601,600,22,793078,Choose the correct order of the events?,3,0,0
40602,601,22,7930868,Choose the correct order of the events?,2,0,0
40603,602,22,7930934,Choose the correct order of the events?,1,0,0
40604,603,22,7930945,Choose the correct order of the events?,3,0,0
40605,604,22,7931088,Choose the correct order of the events?,2,0,0
40606,605,22,7931196,Choose the correct order of the events?,1,0,0
40607,606,22,7931204,Choose the correct order of the events?,2,0,0
40608,607,22,7931230,Choose the correct order of the events?,3,0,0
40609,608,22,7931362,Choose the correct order of the events?,2,0,0
40610,609,22,7931364,Choose the correct order of the events?,2,0,0
40611,610,22,7931604,Choose the correct order of the events?,2,0,0
40612,611,22,7931934,Choose the correct order of the events?,0,0,1
40613,612,22,79322,Choose the correct order of the events?,3,0,0
40614,613,22,7932780,Choose the correct order of the events?,3,0,0
40615,614,22,793285,Choose the correct order of the events?,2,0,0
40616,615,22,793322,Choose the correct order of the events?,2,0,0
40617,616,22,7933436,Choose the correct order of the events?,0,0,1
40618,617,22,7934,Choose the correct order of the events?,1,0,0
40619,618,22,7935655,Choose the correct order of the events?,3,0,0
40620,619,22,793582,Choose the correct order of the events?,0,0,1
40621,620,22,793589,Choose the correct order of the events?,1,0,0
40622,621,22,7935,Choose the correct order of the events?,0,0,1
40623,622,22,793603,Choose the correct order of the events?,0,0,1
40624,623,22,7936425,Choose the correct order of the events?,0,0,1
40625,624,22,793646,Choose the correct order of the events?,0,0,1
40626,625,22,793690,Choose the correct order of the events?,0,0,1
40627,626,22,793693,Choose the correct order of the events?,3,0,0
40628,627,22,793713,Choose the correct order of the events?,3,0,0
40629,628,22,793851,Choose the correct order of the events?,0,0,1
40630,629,22,793853,Choose the correct order of the events?,2,0,0
40631,630,22,7938725,Choose the correct order of the events?,0,0,1
40632,631,22,794089,Choose the correct order of the events?,1,0,0
40633,632,22,794202,Choose the correct order of the events?,3,0,0
40634,633,22,794261,Choose the correct order of the events?,0,0,1
40635,634,22,79437,Choose the correct order of the events?,1,0,0
40636,635,22,7944047,Choose the correct order of the events?,2,0,0
40637,636,22,794442,Choose the correct order of the events?,2,0,0
40638,637,22,794470,Choose the correct order of the events?,3,0,0
40639,638,22,79466,Choose the correct order of the events?,3,0,0
40640,639,22,7948005,Choose the correct order of the events?,0,0,1
40641,640,22,7948249,Choose the correct order of the events?,3,0,0
40642,641,22,794898,Choose the correct order of the events?,1,0,0
40643,642,22,7951441,Choose the correct order of the events?,0,0,1
40644,643,22,7951534,Choose the correct order of the events?,2,0,0
40645,644,22,7951601,Choose the correct order of the events?,3,0,0
40646,645,22,7951818,Choose the correct order of the events?,2,0,0
40647,646,22,7951834,Choose the correct order of the events?,0,0,1
40648,647,22,7952172,Choose the correct order of the events?,3,0,0
40649,648,22,7952335,Choose the correct order of the events?,2,0,0
40650,649,22,7952432,Choose the correct order of the events?,3,0,0
40651,650,22,7952565,Choose the correct order of the events?,3,0,0
40652,651,22,795272,Choose the correct order of the events?,1,0,0
40653,652,22,79535,Choose the correct order of the events?,2,0,0
40654,653,22,7954805,Choose the correct order of the events?,0,0,1
40655,654,22,7954939,Choose the correct order of the events?,2,0,0
40656,655,22,7954998,Choose the correct order of the events?,1,0,0
40657,656,22,7954,Choose the correct order of the events?,0,0,1
40658,657,22,7955200,Choose the correct order of the events?,3,0,0
40659,658,22,7955325,Choose the correct order of the events?,1,0,0
40660,659,22,7955621,Choose the correct order of the events?,1,0,0
40661,660,22,7955913,Choose the correct order of the events?,0,0,1
40662,661,22,795608,Choose the correct order of the events?,1,0,0
40663,662,22,795609,Choose the correct order of the events?,1,0,0
40664,663,22,795666,Choose the correct order of the events?,1,0,0
40665,664,22,795714,Choose the correct order of the events?,1,0,0
40666,665,22,7957326,Choose the correct order of the events?,1,0,0
40667,666,22,7957441,Choose the correct order of the events?,2,0,0
40668,667,22,7957562,Choose the correct order of the events?,2,0,0
40669,668,22,7957632,Choose the correct order of the events?,0,0,1
40670,669,22,7957650,Choose the correct order of the events?,1,0,0
40671,670,22,7957704,Choose the correct order of the events?,3,0,0
40672,671,22,7957915,Choose the correct order of the events?,2,0,0
40673,672,22,7958545,Choose the correct order of the events?,0,0,1
40674,673,22,7958588,Choose the correct order of the events?,1,0,0
40675,674,22,7958591,Choose the correct order of the events?,0,0,1
40676,675,22,7958608,Choose the correct order of the events?,1,0,0
40677,676,22,7958760,Choose the correct order of the events?,1,0,0
40678,677,22,795890,Choose the correct order of the events?,3,0,0
40679,678,22,7958930,Choose the correct order of the events?,3,0,0
40680,679,22,7959199,Choose the correct order of the events?,0,0,1
40681,680,22,7959352,Choose the correct order of the events?,2,0,0
40682,681,22,7959838,Choose the correct order of the events?,3,0,0
40683,682,22,7959,Choose the correct order of the events?,1,0,0
40684,683,22,79600,Choose the correct order of the events?,1,0,0
40685,684,22,7960104,Choose the correct order of the events?,3,0,0
40686,685,22,7960372,Choose the correct order of the events?,3,0,0
40687,686,22,7960762,Choose the correct order of the events?,0,0,1
40688,687,22,7960933,Choose the correct order of the events?,2,0,0
40689,688,22,7961050,Choose the correct order of the events?,0,0,1
40690,689,22,7961073,Choose the correct order of the events?,0,0,1
40691,690,22,7961166,Choose the correct order of the events?,3,0,0
40692,691,22,7961322,Choose the correct order of the events?,1,0,0
40693,692,22,7961489,Choose the correct order of the events?,2,0,0
40694,693,22,7962777,Choose the correct order of the events?,2,0,0
40695,694,22,79640,Choose the correct order of the events?,3,0,0
40696,695,22,7964725,Choose the correct order of the events?,2,0,0
40697,696,22,7965292,Choose the correct order of the events?,3,0,0
40698,697,22,796530,Choose the correct order of the events?,3,0,0
40699,698,22,7965323,Choose the correct order of the events?,1,0,0
40700,699,22,7965997,Choose the correct order of the events?,1,0,0
40701,700,22,796711,Choose the correct order of the events?,1,0,0
40702,701,22,796738,Choose the correct order of the events?,1,0,0
40703,702,22,7967,Choose the correct order of the events?,2,0,0
40704,703,22,796808,Choose the correct order of the events?,2,0,0
40705,704,22,796881,Choose the correct order of the events?,0,0,1
40706,705,22,79697,Choose the correct order of the events?,2,0,0
40707,706,22,79706,Choose the correct order of the events?,2,0,0
40708,707,22,79708,Choose the correct order of the events?,1,0,0
40709,708,22,79709,Choose the correct order of the events?,0,0,1
40710,709,22,7972147,Choose the correct order of the events?,1,0,0
40711,710,22,7972160,Choose the correct order of the events?,3,0,0
40712,711,22,79721,Choose the correct order of the events?,2,0,0
40713,712,22,797255,Choose the correct order of the events?,3,0,0
40714,713,22,7973874,Choose the correct order of the events?,3,0,0
40715,714,22,797408,Choose the correct order of the events?,2,0,0
40716,715,22,7974220,Choose the correct order of the events?,3,0,0
40717,716,22,7974528,Choose the correct order of the events?,0,0,1
40718,717,22,79761,Choose the correct order of the events?,1,0,0
40719,718,22,7976216,Choose the correct order of the events?,2,0,0
40720,719,22,7976276,Choose the correct order of the events?,1,0,0
40721,720,22,797672,Choose the correct order of the events?,0,0,1
40722,721,22,7977018,Choose the correct order of the events?,2,0,0
40723,722,22,7977030,Choose the correct order of the events?,3,0,0
40724,723,22,7977174,Choose the correct order of the events?,1,0,0
40725,724,22,7977370,Choose the correct order of the events?,3,0,0
40726,725,22,7977393,Choose the correct order of the events?,2,0,0
40727,726,22,7977437,Choose the correct order of the events?,2,0,0
40728,727,22,7977446,Choose the correct order of the events?,2,0,0
40729,728,22,7977457,Choose the correct order of the events?,0,0,1
40730,729,22,797750,Choose the correct order of the events?,2,0,0
40731,730,22,7977700,Choose the correct order of the events?,3,0,0
40732,731,22,79777,Choose the correct order of the events?,2,0,0
40733,732,22,7977818,Choose the correct order of the events?,0,0,1
40734,733,22,7977885,Choose the correct order of the events?,2,0,0
40735,734,22,79778,Choose the correct order of the events?,3,0,0
40736,735,22,7978348,Choose the correct order of the events?,0,0,1
40737,736,22,79789,Choose the correct order of the events?,1,0,0
40738,737,22,7979054,Choose the correct order of the events?,3,0,0
40739,738,22,79793,Choose the correct order of the events?,1,0,0
40740,739,22,7979722,Choose the correct order of the events?,1,0,0
40741,740,22,7979726,Choose the correct order of the events?,2,0,0
40742,741,22,79797,Choose the correct order of the events?,1,0,0
