index,filenumber,qid,question,origanswer,generatedanswer,correctness
21898,11,24787,"Question: 
Answer Choices are: 
a. [3, 0, 6, 1, 4, 2, 5]
b. [5, 6, 4, 2, 3, 0, 1]
c. [5, 3, 6, 4, 0, 2, 1]
d. [3, 6, 4, 0, 1, 5, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The correct order of events is b.,1
21899,11,24793,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [3, 2, 0, 1]
c. [1, 2, 0, 3]
d. [1, 0, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 0, 3, 2]",0
21900,11,2479815,"Question: 
Answer Choices are: 
a. [2, 4, 1, 0, 3]
b. [3, 4, 1, 2, 0]
c. [1, 0, 4, 2, 3]
d. [1, 0, 4, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is c. [1, 0, 4, 2, 3]",0
21901,11,24798,"Question: 
Answer Choices are: 
a. [1, 3, 0, 2]
b. [2, 3, 1, 0]
c. [0, 2, 1, 3]
d. [1, 2, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [1, 3, 0, 2]",0
21902,11,2480050,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [2, 1, 0]
c. [1, 0, 2]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 1, 2]",1
21903,11,2480086,"Question: 
Answer Choices are: 
a. [5, 4, 0, 2, 3, 1]
b. [0, 2, 5, 3, 4, 1]
c. [5, 1, 0, 4, 3, 2]
d. [1, 0, 2, 5, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"b. [0, 2, 5, 3, 4, 1]",0
21904,11,2480185,"Question: 
Answer Choices are: 
a. [0, 3, 1, 2]
b. [0, 3, 2, 1]
c. [3, 2, 0, 1]
d. [2, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 0, 1, 3]",0
21905,11,248030,"Question: 
Answer Choices are: 
a. [4, 6, 5, 7, 0, 1, 3, 2]
b. [2, 7, 4, 0, 1, 6, 3, 5]
c. [1, 5, 0, 7, 4, 6, 3, 2]
d. [4, 5, 7, 0, 3, 6, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"a. [4, 6, 5, 7, 0, 1, 3, 2]",1
21906,11,2480347,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [1, 2, 0]
c. [0, 2, 1]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"b. [1, 2, 0]",0
21907,11,2481254,"Question: 
Answer Choices are: 
a. [2, 0, 4, 1, 3]
b. [4, 3, 1, 0, 2]
c. [3, 1, 2, 4, 0]
d. [3, 2, 0, 4, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 2, 0, 4, 1]",0
21908,11,2482078,"Question: 
Answer Choices are: 
a. [3, 1, 4, 2, 0]
b. [2, 0, 4, 3, 1]
c. [2, 3, 4, 0, 1]
d. [3, 4, 1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
21909,11,248215,"Question: 
Answer Choices are: 
a. [2, 1, 3, 5, 4, 0]
b. [3, 5, 2, 1, 4, 0]
c. [2, 4, 3, 1, 0, 5]
d. [5, 4, 2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
21910,11,248228,"Question: 
Answer Choices are: 
a. [5, 4, 7, 6, 3, 0, 1, 2]
b. [3, 1, 2, 0, 4, 5, 7, 6]
c. [2, 4, 3, 6, 7, 1, 0, 5]
d. [0, 7, 5, 3, 2, 4, 6, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is d.,0
21911,11,248234,"Question: 
Answer Choices are: 
a. [1, 4, 1, 0, 1, 2]
b. [1, 1, 1, 4, 0, 2]
c. [0, 1, 4, 2, 1, 1]
d. [1, 2, 1, 0, 1, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events in the passage is b.,0
21912,11,248250,"Question: 
Answer Choices are: 
a. [0, 1, 2, 3, 4]
b. [1, 0, 4, 2, 3]
c. [3, 0, 1, 4, 2]
d. [1, 4, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,c,0
21913,11,248270,"Question: 
Answer Choices are: 
a. [0, 4, 1, 3, 2]
b. [3, 0, 4, 1, 2]
c. [0, 2, 3, 1, 4]
d. [3, 1, 0, 2, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is b.,0
21914,11,24829,"Question: 
Answer Choices are: 
a. [4, 1, 3, 0, 2]
b. [3, 2, 4, 0, 1]
c. [0, 3, 1, 4, 2]
d. [3, 0, 4, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [0, 3, 1, 4, 2]",1
21915,11,2483024,"Question: 
Answer Choices are: 
a. [4, 2, 1, 7, 0, 3, 6, 5]
b. [7, 5, 0, 4, 1, 6, 3, 2]
c. [7, 4, 2, 5, 1, 3, 0, 6]
d. [3, 6, 0, 5, 7, 1, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is a. [4, 2, 1, 7, 0, 3, 6, 5]",1
21916,11,2483052,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [1, 2, 0]
c. [1, 2, 0]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
21917,11,2483087,"Question: 
Answer Choices are: 
a. [2, 0, 1]
b. [1, 2, 0]
c. [2, 0, 1]
d. [1, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [1, 2, 0]",0
21918,11,2483101,"Question: 
Answer Choices are: 
a. [5, 6, 0, 3, 1, 4, 2]
b. [1, 2, 3, 6, 5, 0, 4]
c. [6, 1, 0, 4, 2, 3, 5]
d. [4, 5, 0, 1, 6, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is a.,0
21919,11,2483123,"Question: 
Answer Choices are: 
a. [0, 1, 3, 2]
b. [0, 1, 2, 3]
c. [1, 2, 3, 0]
d. [2, 1, 0, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events is b.,0
21920,11,2483159,"Question: 
Answer Choices are: 
a. [0, 1, 2, 3]
b. [2, 3, 1, 0]
c. [2, 3, 1, 0]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The answer is c. [2, 3, 1, 0]",0
21921,11,2483166,"Question: 
Answer Choices are: 
a. [0, 3, 6, 7, 2, 5, 8, 1, 4]
b. [1, 3, 7, 6, 2, 8, 4, 5, 0]
c. [1, 8, 0, 4, 6, 2, 7, 3, 5]
d. [4, 0, 2, 7, 6, 1, 8, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,d,0
21922,11,2483250,"Question: 
Answer Choices are: 
a. [4, 0, 3, 1, 5, 2]
b. [4, 1, 5, 2, 0, 3]
c. [0, 5, 4, 2, 3, 1]
d. [4, 5, 1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [0, 5, 4, 2, 3, 1]",0
21923,11,2483310,"Question: 
Answer Choices are: 
a. [3, 2, 1, 0]
b. [2, 3, 0, 1]
c. [1, 0, 2, 3]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is a. [3, 2, 1, 0].",0
21924,11,2483359,"Question: 
Answer Choices are: 
a. [3, 1, 5, 4, 2, 0]
b. [0, 3, 2, 5, 1, 4]
c. [4, 5, 1, 2, 3, 0]
d. [5, 1, 2, 0, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
21925,11,248337,"Question: 
Answer Choices are: 
a. [0, 0, 0, 4, 0, 2, 1]
b. [0, 2, 0, 4, 0, 1, 0]
c. [2, 0, 1, 4, 0, 0, 0]
d. [2, 0, 0, 1, 0, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
21926,11,2483456,"Question: 
Answer Choices are: 
a. [14, 10, 9, 2, 3, 8, 13, 11, 1, 4, 0, 7, 5, 6, 15, 12]
b. [0, 12, 15, 7, 13, 1, 3, 14, 5, 4, 9, 8, 11, 10, 2, 6]
c. [4, 15, 13, 5, 7, 12, 3, 2, 8, 10, 1, 0, 6, 11, 9, 14]
d. [0, 6, 14, 5, 1, 2, 8, 13, 4, 12, 3, 7, 15, 9, 11, 10]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,d,1
21927,11,24836,"Question: 
Answer Choices are: 
a. [2, 1, 0, 3]
b. [3, 1, 2, 0]
c. [0, 3, 1, 2]
d. [3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is c.,0
21928,11,24841,"Question: 
Answer Choices are: 
a. [1, 2, 3, 4, 0]
b. [0, 1, 3, 2, 4]
c. [3, 2, 1, 0, 4]
d. [1, 0, 3, 4, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [1, 0, 3, 4, 2]",0
21929,11,2484216,"Question: 
Answer Choices are: 
a. [0, 5, 4, 1, 3, 2]
b. [2, 4, 5, 3, 1, 0]
c. [4, 1, 0, 2, 5, 3]
d. [4, 1, 0, 5, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [4, 1, 0, 2, 5, 3]",0
21930,11,24846,"Question: 
Answer Choices are: 
a. [4, 2, 0, 1, 7, 6, 3, 5]
b. [4, 5, 1, 7, 3, 6, 0, 2]
c. [3, 4, 1, 6, 7, 5, 2, 0]
d. [5, 4, 3, 6, 2, 7, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is b.,0
21931,11,248478,"Question: 
Answer Choices are: 
a. [3, 2, 1, 6, 5, 0, 4]
b. [2, 4, 5, 6, 0, 3, 1]
c. [2, 0, 5, 6, 3, 4, 1]
d. [0, 1, 2, 6, 5, 3, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 1, 2, 6, 5, 3, 4]",0
21932,11,248502,"Question: 
Answer Choices are: 
a. [1, 2, 4, 0, 3]
b. [4, 0, 2, 3, 1]
c. [4, 2, 3, 1, 0]
d. [2, 3, 1, 0, 4]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [2, 3, 1, 0, 4]",0
21933,11,24851,"Question: 
Answer Choices are: 
a. [2, 6, 3, 0, 5, 1, 4]
b. [0, 3, 4, 5, 6, 2, 1]
c. [3, 4, 1, 5, 6, 0, 2]
d. [6, 4, 2, 3, 1, 5, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
21934,11,248528,"Question: 
Answer Choices are: 
a. [4, 1, 3, 0, 2]
b. [0, 4, 3, 2, 1]
c. [4, 2, 3, 0, 1]
d. [3, 4, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The answer is c. [4, 2, 3, 0, 1]",0
21935,11,2485291,"Question: 
Answer Choices are: 
a. [2, 5, 3, 1, 0, 4]
b. [3, 4, 2, 0, 5, 1]
c. [3, 0, 2, 4, 1, 5]
d. [2, 0, 4, 1, 5, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is c.,0
21936,11,2485499,"Question: 
Answer Choices are: 
a. [6, 0, 3, 1, 4, 5, 2]
b. [1, 2, 6, 5, 3, 0, 4]
c. [1, 0, 2, 4, 3, 6, 5]
d. [3, 6, 2, 5, 1, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 6, 2, 5, 1, 4, 0]",0
21937,11,2485554,"Question: 
Answer Choices are: 
a. [4, 6, 5, 0, 3, 2, 1]
b. [4, 5, 6, 1, 3, 0, 2]
c. [4, 3, 0, 1, 6, 2, 5]
d. [0, 1, 2, 4, 3, 5, 6]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is d. [0, 1, 2, 4, 3, 5, 6]",0
21938,11,2485623,"Question: 
Answer Choices are: 
a. [5, 0, 2, 3, 4, 1]
b. [5, 3, 2, 4, 0, 1]
c. [4, 3, 2, 5, 0, 1]
d. [3, 5, 4, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is b.,0
21939,11,2485667,"Question: 
Answer Choices are: 
a. [0, 2, 3, 1]
b. [1, 2, 3, 0]
c. [0, 3, 2, 1]
d. [3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
21940,11,2485757,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [2, 0, 3, 1]
c. [2, 1, 0, 3]
d. [2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is b. [2, 0, 3, 1]",0
21941,11,248591,"Question: 
Answer Choices are: 
a. [2, 4, 1, 3, 0]
b. [4, 1, 0, 3, 2]
c. [1, 0, 4, 2, 3]
d. [4, 1, 3, 2, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [4, 1, 3, 2, 0]",1
21942,11,2486204,"Question: 
Answer Choices are: 
a. [4, 3, 5, 0, 8, 6, 7, 2, 1]
b. [3, 7, 0, 2, 6, 5, 8, 4, 1]
c. [4, 8, 7, 2, 3, 0, 1, 5, 6]
d. [6, 3, 7, 1, 2, 8, 5, 4, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [6, 3, 7, 1, 2, 8, 5, 4, 0]",0
21943,11,2486235,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [2, 0, 1]
c. [1, 0, 2]
d. [1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,b,0
21944,11,2486564,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [0, 2, 1]
c. [0, 1, 2]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [2, 0, 1]",0
21945,11,2486706,"Question: 
Answer Choices are: 
a. [1, 3, 2, 4, 0]
b. [2, 3, 4, 1, 0]
c. [3, 4, 2, 1, 0]
d. [4, 3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"b. [2, 3, 4, 1, 0]",0
21946,11,248712,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [1, 0, 2]
c. [2, 0, 1]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
21947,11,24873,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [2, 0, 1]
c. [1, 0, 2]
d. [2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events in the passage is b.,0
21948,11,2487694,"Question: 
Answer Choices are: 
a. [3, 1, 5, 2, 4, 0]
b. [4, 3, 2, 0, 5, 1]
c. [3, 4, 2, 0, 5, 1]
d. [1, 2, 5, 4, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is d.,0
21949,11,2487984,"Question: 
Answer Choices are: 
a. [3, 1, 2, 0]
b. [2, 3, 0, 1]
c. [1, 2, 3, 0]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [3, 2, 1, 0]",0
21950,11,248812,"Question: 
Answer Choices are: 
a. [3, 5, 4, 2, 0, 1]
b. [3, 4, 0, 5, 2, 1]
c. [5, 1, 4, 2, 3, 0]
d. [5, 3, 2, 4, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The answer is c.,1
21951,11,2488159,"Question: 
Answer Choices are: 
a. [0, 3, 2, 4, 1]
b. [4, 0, 1, 3, 2]
c. [4, 1, 0, 2, 3]
d. [3, 0, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
21952,11,2488273,"Question: 
Answer Choices are: 
a. [5, 2, 9, 6, 8, 1, 0, 7, 3, 4]
b. [3, 5, 2, 0, 7, 9, 1, 4, 8, 6]
c. [6, 4, 5, 8, 0, 1, 2, 9, 3, 7]
d. [5, 9, 4, 7, 6, 0, 1, 3, 2, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [5, 9, 4, 7, 6, 0, 1, 3, 2, 8]",0
21953,11,248830,"Question: 
Answer Choices are: 
a. [4, 2, 5, 1, 3, 6, 1, 0]
b. [0, 2, 4, 5, 1, 6, 1, 3]
c. [1, 5, 4, 1, 6, 2, 3, 0]
d. [3, 0, 2, 4, 1, 6, 1, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
21954,11,248844,"Question: 
Answer Choices are: 
a. [2, 3, 1, 0]
b. [0, 3, 2, 1]
c. [2, 3, 0, 1]
d. [0, 3, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"d. [0, 3, 1, 2]",1
21955,11,2488508,"Question: 
Answer Choices are: 
a. [8, 0, 6, 3, 2, 1, 4, 7, 5]
b. [6, 2, 4, 5, 1, 3, 0, 8, 7]
c. [3, 0, 5, 4, 1, 2, 7, 8, 6]
d. [4, 3, 7, 0, 5, 6, 1, 2, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"c. [3, 0, 5, 4, 1, 2, 7, 8, 6]",1
21956,11,2488650,"Question: 
Answer Choices are: 
a. [2, 0, 1, 3]
b. [0, 3, 1, 2]
c. [0, 3, 2, 1]
d. [1, 2, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
21957,11,2488888,"Question: 
Answer Choices are: 
a. [3, 1, 2, 0]
b. [2, 0, 3, 1]
c. [0, 3, 1, 2]
d. [3, 1, 0, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [3, 1, 2, 0].",0
21958,11,248903,"Question: 
Answer Choices are: 
a. [1, 0, 2, 3]
b. [3, 2, 1, 0]
c. [1, 2, 3, 0]
d. [2, 0, 1, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"c. [1, 2, 3, 0]",0
21959,11,24891,"Question: 
Answer Choices are: 
a. [2, 0, 3, 1]
b. [0, 3, 1, 2]
c. [3, 0, 1, 2]
d. [2, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [3, 0, 1, 2]",0
21960,11,2489278,"Question: 
Answer Choices are: 
a. [2, 1, 3, 0]
b. [0, 2, 3, 1]
c. [2, 3, 0, 1]
d. [3, 2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
21961,11,248934,"Question: 
Answer Choices are: 
a. [6, 1, 2, 0, 3, 5, 4]
b. [1, 3, 0, 6, 4, 5, 2]
c. [6, 0, 5, 4, 1, 3, 2]
d. [4, 5, 3, 1, 2, 6, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The answer is c.,0
21962,11,2489436,"Question: 
Answer Choices are: 
a. [2, 0, 1, 3]
b. [2, 3, 0, 1]
c. [2, 0, 3, 1]
d. [0, 1, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The order of events in the passage is d.,0
21963,11,248948,"Question: 
Answer Choices are: 
a. [5, 1, 2, 0, 4, 3]
b. [3, 1, 5, 4, 2, 0]
c. [3, 1, 5, 4, 2, 0]
d. [4, 3, 5, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
21964,11,248964,"Question: 
Answer Choices are: 
a. [0, 6, 4, 1, 3, 5, 2]
b. [2, 4, 3, 1, 5, 0, 6]
c. [4, 2, 0, 3, 1, 6, 5]
d. [4, 5, 6, 2, 1, 3, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,d,0
21965,11,248973,"Question: 
Answer Choices are: 
a. [1, 0, 3, 2]
b. [3, 0, 2, 1]
c. [3, 2, 1, 0]
d. [1, 0, 2, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [1, 0, 2, 3]",0
21966,11,2490223,"Question: 
Answer Choices are: 
a. [2, 8, 3, 5, 6, 7, 4, 0, 1]
b. [2, 3, 6, 4, 0, 1, 8, 5, 7]
c. [7, 8, 6, 4, 0, 3, 5, 2, 1]
d. [3, 4, 7, 6, 0, 2, 1, 8, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"b. [2, 3, 6, 4, 0, 1, 8, 5, 7]",0
21967,11,2490413,"Question: 
Answer Choices are: 
a. [0, 3, 1, 5, 2, 4]
b. [1, 5, 4, 0, 3, 2]
c. [3, 0, 4, 1, 2, 5]
d. [2, 5, 4, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"The correct order of events is a. [0, 3, 1, 5, 2, 4].",0
21968,11,2490421,"Question: 
Answer Choices are: 
a. [0, 4, 2, 6, 5, 3, 8, 1, 7]
b. [2, 4, 8, 1, 6, 0, 7, 5, 3]
c. [8, 3, 6, 7, 5, 0, 4, 1, 2]
d. [0, 7, 3, 2, 4, 5, 1, 6, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 7, 3, 2, 4, 5, 1, 6, 8]",0
21969,11,2490432,"Question: 
Answer Choices are: 
a. [0, 3, 4, 1, 7, 2, 5, 6]
b. [3, 5, 2, 0, 4, 1, 7, 6]
c. [1, 3, 7, 4, 6, 2, 5, 0]
d. [2, 0, 4, 1, 6, 7, 3, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,The correct order of events is b.,0
21970,11,2490445,"Question: 
Answer Choices are: 
a. [6, 4, 2, 3, 5, 0, 1]
b. [0, 4, 6, 5, 1, 3, 2]
c. [3, 2, 6, 4, 0, 1, 5]
d. [3, 6, 2, 1, 4, 0, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"d. [3, 6, 2, 1, 4, 0, 5]",0
21971,11,2490449,"Question: 
Answer Choices are: 
a. [1, 3, 2, 0]
b. [2, 0, 3, 1]
c. [1, 0, 2, 3]
d. [3, 2, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,"The correct order of events is d. [3, 2, 1, 0]",0
21972,11,249049,"Question: 
Answer Choices are: 
a. [0, 1, 2, 8, 5, 6, 4, 3, 7]
b. [2, 3, 0, 1, 4, 7, 5, 6, 8]
c. [6, 5, 7, 2, 8, 4, 0, 3, 1]
d. [5, 6, 3, 7, 4, 2, 1, 0, 8]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [5, 6, 3, 7, 4, 2, 1, 0, 8]",0
21973,11,2490543,"Question: 
Answer Choices are: 
a. [10, 0, 8, 9, 3, 4, 7, 6, 1, 2, 5]
b. [9, 2, 1, 8, 3, 10, 5, 7, 0, 6, 4]
c. [0, 5, 6, 9, 2, 4, 3, 8, 10, 1, 7]
d. [2, 8, 1, 0, 6, 10, 4, 3, 9, 7, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,d,0
21974,11,2490547,"Question: 
Answer Choices are: 
a. [1, 2, 0]
b. [0, 1, 2]
c. [2, 0, 1]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"The correct order of events is b. [0, 1, 2]",0
21975,11,2490548,"Question: 
Answer Choices are: 
a. [2, 4, 0, 3, 1]
b. [2, 1, 0, 4, 3]
c. [2, 3, 1, 4, 0]
d. [4, 3, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [4, 3, 0, 1, 2]",0
21976,11,249058,"Question: 
Answer Choices are: 
a. [1, 5, 4, 2, 3, 0]
b. [2, 1, 4, 0, 5, 3]
c. [2, 5, 1, 4, 0, 3]
d. [5, 2, 4, 3, 1, 0]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"c. [2, 5, 1, 4, 0, 3]",0
21977,11,24905,"Question: 
Answer Choices are: 
a. [2, 3, 1, 4, 5, 0]
b. [3, 1, 5, 0, 2, 4]
c. [5, 3, 0, 4, 1, 2]
d. [2, 3, 4, 1, 0, 5]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,The correct order of events is b.,0
21978,11,2490630,"Question: 
Answer Choices are: 
a. [5, 0, 4, 3, 2, 1]
b. [5, 4, 0, 3, 1, 2]
c. [5, 0, 2, 1, 3, 4]
d. [2, 1, 0, 5, 4, 3]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,"The correct order of events is a. [5, 0, 4, 3, 2, 1].",0
21979,11,2490642,"Question: 
Answer Choices are: 
a. [1, 0, 2]
b. [1, 2, 0]
c. [2, 0, 1]
d. [2, 0, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",d,Answer: d,1
21980,11,2490646,"Question: 
Answer Choices are: 
a. [0, 7, 4, 10, 1, 5, 8, 9, 3, 2, 6]
b. [10, 1, 2, 0, 9, 7, 8, 3, 5, 4, 6]
c. [10, 7, 2, 3, 1, 9, 5, 0, 6, 4, 8]
d. [10, 1, 0, 8, 5, 4, 7, 9, 6, 3, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",c,"d. [10, 1, 0, 8, 5, 4, 7, 9, 6, 3, 2]",0
21981,11,2490653,"Question: 
Answer Choices are: 
a. [2, 1, 4, 3, 0]
b. [0, 3, 1, 4, 2]
c. [4, 0, 3, 2, 1]
d. [3, 0, 4, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [3, 0, 4, 1, 2]",0
21982,11,2490681,"Question: 
Answer Choices are: 
a. [2, 1, 0]
b. [1, 0, 2]
c. [0, 2, 1]
d. [0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",b,The answer is d.,0
21983,11,249085,"Question: 
Answer Choices are: 
a. [0, 2, 1, 3]
b. [3, 0, 1, 2]
c. [3, 0, 1, 2]
d. [2, 0, 3, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The answer is c.,0
21984,11,2491008,"Question: 
Answer Choices are: 
a. [0, 2, 4, 3, 1]
b. [3, 1, 0, 2, 4]
c. [3, 4, 1, 0, 2]
d. [3, 4, 0, 1, 2]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,The correct order of events in the passage is b.,0
21985,11,2491288,"Question: 
Answer Choices are: 
a. [0, 1, 2]
b. [2, 0, 1]
c. [0, 2, 1]
d. [0, 2, 1]
Specify their correct order of events in the passage by choosing one of a, b, c or d: 
",a,"d. [0, 2, 1]",0
