index,qid,passage,question,origanswer,generatedanswer
3419,cadf22d9f9ba5fabd8d358d33dd053f1,"text Vijay Singh, links text Vijay Singh, wiki_title Vijay Singh, url https//en.wikipedia.org/wiki/Vijay_Singh","Question: 
When the prize winnings ($) was 353,667, who was the African-American player in the 2005 WGC-NEC Invitational final round?
Answer Choices are: 
a. Vijay Singh
b. Tiger Woods
Specify their correct answer by choosing one of a or b: 
",a,Vijay_Singh
3420,d199213923b815fc5058641992ccaa72,"text Atlético Tucumán, links text Atlético Tucumán, wiki_title Atlético Tucumán, url https//en.wikipedia.org/wiki/Atlético_Tucumán","Question: 
Does Atlético Tucumán or the team with a tiger on its logo have more titles in the Primera B Nacional list of titles by clubs?
Answer Choices are: 
a. AtlâÂ©tico TucumâÂ°n
b. Furacao
Specify their correct answer by choosing one of a or b: 
",a,Atlético_Tucumán
3421,b71422133fc03b08adbb0e379ccf52ca,"text Tahlia Tupaea, links text Tahlia Tupaea, wiki_title Tahlia Tupaea, url https//en.wikipedia.org/wiki/Tahlia_Tupaea","Question: 
Which player was drafted into a WNBA team with a cat on its logo during the third round of the 2017 WNBA draft?
Answer Choices are: 
a. Julie Allemand
b. Tahlia Tupaea
Specify their correct answer by choosing one of a or b: 
",b,Tahlia Tupaea
3422,2eed1bdabce3d0726c13bf24dde2b10b,"text Minnesota Lynx, links text Minnesota Lynx, wiki_title Minnesota Lynx, url https//en.wikipedia.org/wiki/Minnesota_Lynx","Question: 
Did the Seattle Storm or the WNBA team with a cat on its logo have a lower pick in the third round of the WNBA draft in 2017?
Answer Choices are: 
a. Atlanta Dream
b. Minnesota Lynx
Specify their correct answer by choosing one of a or b: 
",b,Minnesota_Lynx
3423,42fba0758858e454af51757ff6928ba0,"text Jim Furyk, links text Jim Furyk, wiki_title Jim Furyk, url https//en.wikipedia.org/wiki/Jim_Furyk","Question: 
Which players with a score of 69-69-68=206 in the third round of the 2003 WGC-NEC Invitational are Caucasian?
Answer Choices are: 
a. Tiger Woods
b. Jim Furyk
Specify their correct answer by choosing one of a or b: 
",b,Jim_Furyk
3424,67bf17e73d038c99e339946f5dceed9b,"text 30 June 2017, links ","Question: 
What date was a player from the club with a logo featuring a tiger transferred in to Villarreal CF in the 2017-18 season?
Answer Choices are: 
a. 30-Jun-17
b. 30-Jun-16
Specify their correct answer by choosing one of a or b: 
",a,30-Jun-17
3425,ba2bfe078d2c4454c5f5c80d6b0e42df,"text Belgium (W), links text Belgium (W), wiki_title Belgium (W), url https//en.wikipedia.org/wiki/Belgium_(W)","Question: 
Between Belgium (W) or the 1963 chart that has both up and down arrows, which of the charts of Atlantis (instrumental) has a higher peak position?
Answer Choices are: 
a. Belgium (N)
b. Belgium (W)
Specify their correct answer by choosing one of a or b: 
",b,wiki_title Belgium
3426,3ecfc3de7c9b1df8ef20d066e9cded14,"text Brian Vickers, links text Brian Vickers, wiki_title Brian Vickers, url https//en.wikipedia.org/wiki/Brian_Vickers","Question: 
Which driver from the Emerson Radio 250 of the 2007 NASCAR Busch Series has a lower number:  Brian Vickers or the driver sponsored by a company with a logo of a yellow triangle?
Answer Choices are: 
a. Brian Vickers
b. The driver sponsored by a company with a logo of a yellow triangle
Specify their correct answer by choosing one of a or b: 
",a,wiki_title
3427,eed5b7f67beafdb21cfb61600b46f8db,"text Turkey, links text iTunes Store, wiki_title iTunes Store, url https//en.wikipedia.org/wiki/iTunes_Store, text Apple, wiki_title Apple Inc., url https//en.wikipedia.org/wiki/Apple_Inc.","Question: 
Among the countries that saw a release of ""Kill Your Heroes"" which has at least one star on her flag and saw the song released in digital-download format?
Answer Choices are: 
a. Hungary
b. Turkey
Specify their correct answer by choosing one of a or b: 
",b,text Turkey
3428,3a0c95c0627ead51ed79a80ad3bbadf2,"text Let the Music Play, links ","Question: 
When the host city had a cylindrical skyscraper next to a similarly tall square tower for the Junior Eurovision Song Contest, what was the slogan?
Answer Choices are: 
a. Let the Music Stop
b. Let the Music Play
Specify their correct answer by choosing one of a or b: 
",b,links
3429,7e12b50298c859bc5ad7d7c2769d1289,"text Amadou Haidara, links text Amadou Haidara, wiki_title Amadou Haidara, url https//en.wikipedia.org/wiki/Amadou_Haidara","Question: 
For the 2018 Ballon d'Or Kopa Trophy, who was the player for the club that has two animals of the Bos taurus species on its logo?
Answer Choices are: 
a. Alexander Isak
b. Amadou Haidara
Specify their correct answer by choosing one of a or b: 
",b,Amadou Haidara
3430,8530b838841f8ce11ced41e4527e0b23,"text Reading, links text Reading, wiki_title Reading F.C., url https//en.wikipedia.org/wiki/Reading_F.C.","Question: 
Was Reading or the team that have an owl on their logo, the team with lower position in league table of 1926–27 Port Vale F.C. season?
Answer Choices are: 
a. Reading
b. Watford
Specify their correct answer by choosing one of a or b: 
",a,Reading_F.C.
3431,937482207cc719ee4802f620bf08bbc7,"text 2012–13, links text 2012–13, wiki_title 2012–13 UEFA Europa League, url https//en.wikipedia.org/wiki/2012–13_UEFA_Europa_League","Question: 
For the club with a bearded man on its logo in the list of FC Gomel of Europe, what was their associated season?
Answer Choices are: 
a. 2012âÃÃ¬13
b. 2012âÃÃ¬14
Specify their correct answer by choosing one of a or b: 
",a,text 2012–13
3432,37ae01bb2486ca9a658ca424fd8027a3,"text 2014, links text 2014, wiki_title 2013 in Brazilian football, url https//en.wikipedia.org/wiki/2013_in_Brazilian_football","Question: 
Which season did Diogo Orlando play for the club with a crown shape on their logo?
Answer Choices are: 
a. 2014
b. Season:
Specify their correct answer by choosing one of a or b: 
",a,wiki/2013_in_Brazilian_football
3433,f29211ad26f05c975e44b5f0e773cb7b,"text Santo André, links text Santo André, wiki_title Esporte Clube Santo André, url https//en.wikipedia.org/wiki/Esporte_Clube_Santo_André","Question: 
Which club did Diogo Orlando have lower total - appearances for in his career:  The club with a logo featuring a crown shape or Sao Caetano?
Answer Choices are: 
a. Vasco da Gama
b. Santo AndrâÂ©
Specify their correct answer by choosing one of a or b: 
",b,Esporte_Clube_Santo_André
3434,141bd8a8394e826bb1503fcafc1144ed,"text Hibernian, links text Hibernian, wiki_title Hibernian F.C., url https//en.wikipedia.org/wiki/Hibernian_F.C.","Question: 
When looking at Aberdeen F.C.'s results-by-opponent listings for the 2009-2010 season, which team have fewer points: St. Johnstone, or the team whose logo features a stringed instrument?
Answer Choices are: 
a. Kilmarnock
b. Hibernian
Specify their correct answer by choosing one of a or b: 
",b,Hibernian_F.C.
3435,62515da7c0b34b5940bf907ee57a8604,"text Christchurch, links text Christchurch, wiki_title Christchurch, url https//en.wikipedia.org/wiki/Christchurch","Question: 
In the Rugby League World Cup International venues for the years 1985-1988, the stadium in which city has a lower capacity between Christchurch and the city that has a large arched bridge?
Answer Choices are: 
a. Christchurch
b. the city that has a large arched bridge
Specify their correct answer by choosing one of a or b: 
",a,Christchurch
3436,b2e5c4ff186583ee765f34121ebabe2b,"text Lindsey Meder (G), links text Lindsey Meder, wiki_title Lindsey Meder, url https//en.wikipedia.org/wiki/Lindsey_Meder","Question: 
Which player in the third round of the 2002 WNBA draft went to the team with a cat on their logo?
Answer Choices are: 
a. Meredith Gardner (F)
b. Lindsey Meder (G)
Specify their correct answer by choosing one of a or b: 
",b,Lindsey Meder
3437,ece2cdac5bbc7d02209c5bd995daa5c9,"text Phoenix Mercury, links text Phoenix Mercury, wiki_title Phoenix Mercury, url https//en.wikipedia.org/wiki/Phoenix_Mercury","Question: 
Did Phoenix Mercury or the WNBA team with a cat on its logo have a lower pick in the third round of the 2002 WNBA draft?
Answer Choices are: 
a. The WNBA team with a cat on its logo had a lower pick in the third round of the 2002 WNBA draft.
b. Phoenix Mercury
Specify their correct answer by choosing one of a or b: 
",b,text Phoenix Mercury
3438,a1c8f97bba9a12bca1fb59e3d22f7b2e,"text at Dallas Cowboys, links text Dallas Cowboys, wiki_title Dallas Cowboys, url https//en.wikipedia.org/wiki/Dallas_Cowboys","Question: 
Which opponent that played the Indianapolis Colts in the 1996 regular season schedule has a higher week:  at Dallas Cowboys or the opponent with a logo featuring a man's face and feathers?
Answer Choices are: 
a. at Dallas Cowboys
b. The opponent with a logo featuring a man's face and feathers
Specify their correct answer by choosing one of a or b: 
",a,"wiki_title Dallas Cowboys, url https//en.wikipedia.org/wiki/Dallas_Cowboys"
3439,e4aff13cae46ee5133080acdb35859b2,"text Iquitos, links text Iquitos, wiki_title Iquitos, url https//en.wikipedia.org/wiki/Iquitos","Question: 
Did Iquitos or the city that features a large round pond for boating have higher population in By population of Peru?
Answer Choices are: 
a. Iquitos
b. The city that features a large round pond for boating had higher population in By population of Peru.
Specify their correct answer by choosing one of a or b: 
",a,Iquitos
3440,9f08dda9238363481e1a3cebcc355618,"text Line of Fire, links text Line of Fire, wiki_title Line of Fire (2003 TV series), url https//en.wikipedia.org/wiki/Line_of_Fire_(2003_TV_series)","Question: 
Is Line of Fire or the show that has five people on its title screen the television program featuring Angelica Page with a more recent year?
Answer Choices are: 
a. Line of Life
b. Line of Fire
Specify their correct answer by choosing one of a or b: 
",b,Line of Fire
3441,bd2c1ef6796986035acdc62ae3a712a2,"text Runner-up, links ","Question: 
At the tournament in the location with white metal arches on its shore, what was the outcome of Julia Cohen's doubles games?
Answer Choices are: 
a. Runner-up
b. Winner
Specify their correct answer by choosing one of a or b: 
",a,links
3442,62e6fb6cc782408aa7fea35f75ea7a8a,"text Stockholm, links text Stockholm, wiki_title Stockholm, url https//en.wikipedia.org/wiki/Stockholm","Question: 
When looking at winners of the Composer Award at the Marcel Bezençon Awards, which of the host cities corresponds to a higher point figure: Baku, or the city that houses a building that is entirely made up a smooth-sided white dome?
Answer Choices are: 
a. Rome
b. Stockholm
Specify their correct answer by choosing one of a or b: 
",b,Stockholm
3443,b4634fce3b2ab5bb32ca3439f653bd88,"text Carter McMahon, links ","Question: 
On the TV show that shows a woman in a bathing suit on its poster, what role did Ashley Fink play?
Answer Choices are: 
a. Carter McMahon
b. Miley Cyrus
Specify their correct answer by choosing one of a or b: 
",a,links
3444,9a1abd211cfaa66aa59feabc7beff5c6,"text Corinthians, links text Corinthians, wiki_title Sport Club Corinthians Paulista, url https//en.wikipedia.org/wiki/Sport_Club_Corinthians_Paulista","Question: 
Between Real Betis or the moving to team that has an anchor on their logo, in the out for the 1994-95 Atlético Madrid season, which Moving to has a lower age?
Answer Choices are: 
a. Levinnei
b. Corinthians
Specify their correct answer by choosing one of a or b: 
",b,text Corinthians
3445,5edf84384714ceb0287b08bc6e2ba715,"text Louisville, links text Louisville, wiki_title Louisville Cardinals mens basketball, url https//en.wikipedia.org/wiki/Louisville_Cardinals_mens_basketball","Question: 
Did Kentucky or the school with a bird in its logo have fewer winners of the Adolph Rupp Cup's winners by school?
Answer Choices are: 
a. Kentucky
b. Louisville
Specify their correct answer by choosing one of a or b: 
",b,Louisville_Cardinals_mens_basketball
3446,2a2b57f5d148cf73ec12a77171373514,"text Tom Kite, links text Tom Kite, wiki_title Tom Kite, url https//en.wikipedia.org/wiki/Tom_Kite","Question: 
Which Team USA player in the 1993 Ryder Cup is older:  The player that is hitting a ball out of a sand trap or Tom Kite?
Answer Choices are: 
a. The player that is hitting a ball out of the sand trap
b. Tom Kite
Specify their correct answer by choosing one of a or b: 
",b,wiki_title
3447,c50d8637a4dad07aaacf38cc7c0240ee,"text Cádiz, links text Cádiz, wiki_title Cádiz CF, url https//en.wikipedia.org/wiki/Cádiz_CF","Question: 
Which of the teams that took part in the Segunda División's 2006-2007 season have a crown on top of their team crest, and also have a stadium that can house 15,000 fans?
Answer Choices are: 
a. Cââ¥rdoba
b. CâÂ°diz
Specify their correct answer by choosing one of a or b: 
",b,Cádiz_CF
3448,1229df4f0f48df5b0fcd9f0d3f984bd1,"text Diego Maradona, links text Diego Maradona, wiki_title Diego Maradona, url https//en.wikipedia.org/wiki/Diego_Maradona","Question: 
Which player that was a top goalscorer in the 1984-85 Serie A has a higher rank: Hans-Peter Briegel or the player with a grey beard and moustache and black hair?
Answer Choices are: 
a. Johan Cruyff
b. Diego Maradona
Specify their correct answer by choosing one of a or b: 
",b,Diego_Maradona
3449,4589a8d74021ca1430de2ba79f41a0f4,"text Chelsea, links text Chelsea, wiki_title Chelsea F.C., url https//en.wikipedia.org/wiki/Chelsea_F.C.","Question: 
During the third round of the FA Youth Cup's 2011-2012 season, which home team has a lower tie number: Chelsea, or the team whose logo features a fox?
Answer Choices are: 
a. Chelsea
b. West Ham United
Specify their correct answer by choosing one of a or b: 
",a,text Chelsea
3450,913f565d8175307de9e2a3a4d955180f,"text Aldershot Town, links text Aldershot Town, wiki_title Aldershot Town F.C., url https//en.wikipedia.org/wiki/Aldershot_Town_F.C.","Question: 
When the home team had a fox on its logo, what was the away team in the third round of the 2011-12 FA Youth Cup?
Answer Choices are: 
a. Aldershot Town
b. Aldershot F.C.
Specify their correct answer by choosing one of a or b: 
",a,"wiki_title Aldershot Town F.C., url https//en.wikipedia.org/wiki/Aldershot_Town_F.C."
